Date,Open,High,Low,Close,Adj Close,Volume
16-12-2002,43.129276,43.129276,42.129593,42.229561,33.923752,46755829
17-12-2002,42.31525,42.529469,41.708298,42.00106,33.740189,34629405
18-12-2002,42.065327,42.258125,41.222736,41.401253,33.258362,24880503
19-12-2002,41.344128,41.472656,40.822861,41.287003,33.166576,27109157
20-12-2002,41.27272,41.822548,41.27272,41.529781,33.36161,25566040
23-12-2002,41.694016,41.701157,41.208454,41.365547,33.229675,17668268
24-12-2002,41.308422,41.736858,40.301598,41.63689,33.447647,25977643
25-12-2002,41.63689,41.63689,41.63689,41.63689,33.447647,0
26-12-2002,41.808266,43.229248,41.772564,42.915058,34.474422,76664321
27-12-2002,43.200684,43.757652,42.443779,42.686562,34.290871,72471058
30-12-2002,42.415218,42.722263,42.00106,42.486626,34.13026,29203664
31-12-2002,42.829372,42.829372,42.422359,42.550888,34.181881,26560871
01-01-2003,42.957905,43.057873,42.429501,42.529469,34.164665,23706205
02-01-2003,42.67942,42.67942,41.786842,41.915375,33.67136,20074639
03-01-2003,42.143875,42.179577,41.001377,41.122768,33.034641,36373297
06-01-2003,41.079926,41.194172,40.580082,40.672909,32.673264,24289650
07-01-2003,40.851425,41.072784,40.601501,40.708611,32.701939,18978990
08-01-2003,40.751457,41.544064,40.722893,41.265579,33.149368,17975952
09-01-2003,41.486938,42.543747,41.451237,42.322392,33.998333,39952579
10-01-2003,42.672279,42.700844,41.701157,42.422359,34.078625,30648877
13-01-2003,42.415218,42.458061,42.058186,42.165295,33.872128,18483927
14-01-2003,41.829689,42.129593,41.629749,42.058186,33.786091,20109748
15-01-2003,41.701157,41.915375,41.04422,41.529781,33.36161,27773303
16-01-2003,41.529781,41.836826,41.179893,41.622608,33.436172,17227416
17-01-2003,41.772564,41.951077,41.501221,41.751141,33.539433,13226735
20-01-2003,41.779701,41.979641,41.237019,41.394112,33.252617,10368380
21-01-2003,41.415531,41.843967,41.12991,41.715439,33.510754,13042535
22-01-2003,41.772564,42.486626,41.601189,42.279545,33.963898,27135626
23-01-2003,42.415218,42.843655,41.644032,41.801125,33.579571,22993003
24-01-2003,41.901093,41.901093,40.165928,40.365864,32.426605,28565616
27-01-2003,40.308739,40.687191,38.616413,39.037708,31.35968,34173366
28-01-2003,38.609272,39.944569,38.45932,39.794613,31.967718,36828636
29-01-2003,44.271774,44.271774,38.752087,39.009148,31.336735,21727089
30-01-2003,39.009148,39.401878,38.080868,38.330788,30.791798,36317139
31-01-2003,38.130852,39.916004,37.602448,39.280491,31.554716,86124389
03-02-2003,40.273033,40.34444,39.494709,40.180206,32.277466,28571659
04-02-2003,40.587223,40.894268,40.023113,40.187347,32.283211,31360223
05-02-2003,39.944569,40.558659,39.651802,40.351582,32.415138,23554965
06-02-2003,40.415848,40.822861,40.287315,40.708611,32.701939,20766995
07-02-2003,40.772877,40.958534,39.6161,40.094521,32.208637,27620844
10-02-2003,40.087379,40.401566,39.844597,40.223049,32.311882,20438872
11-02-2003,40.301598,40.537235,40.030254,40.337299,32.403667,17241848
12-02-2003,40.208771,40.401566,39.780334,40.158787,32.260265,18435164
13-02-2003,40.158787,40.158787,40.158787,40.158787,32.260265,0
14-02-2003,40.23019,40.687191,40.015972,40.572941,32.592953,25967322
17-02-2003,41.04422,41.772564,41.008518,41.672592,33.476326,22153656
18-02-2003,41.843967,41.958218,41.24416,41.365547,33.229675,16298798
19-02-2003,41.565483,41.822548,41.315563,41.465515,33.309978,13020997
20-02-2003,41.415531,41.544064,40.994236,41.258438,33.143631,10834488
21-02-2003,41.294144,42.258125,41.27272,42.115311,33.831974,31633863
24-02-2003,42.436638,43.3792,42.436638,43.229248,34.726814,66512673
25-02-2003,42.843655,43.065014,42.093891,42.208141,33.906548,34751293
26-02-2003,42.365234,42.543747,41.629749,41.786842,33.5681,27502730
27-02-2003,41.601189,42.415218,41.458378,42.186718,33.889328,29778489
28-02-2003,42.415218,43.243526,41.779701,42.093891,33.814766,51868383
03-03-2003,42.129593,43.01503,41.879673,42.243843,33.935223,45994304
04-03-2003,42.00106,42.379513,41.558346,41.729717,33.522221,18757608
05-03-2003,41.49408,41.544064,40.437267,41.265579,33.149368,40015500
06-03-2003,41.137047,41.215595,40.59436,40.751457,32.736366,17227900
07-03-2003,39.701786,40.401566,39.701786,40.130222,32.237316,23550469
10-03-2003,40.11594,40.215912,39.209084,39.551834,31.772678,27939073
11-03-2003,39.27335,41.04422,39.144817,40.722893,32.713421,28840501
12-03-2003,40.701469,40.822861,39.494709,39.744629,31.927551,17771523
13-03-2003,39.701786,40.11594,39.330475,39.694645,31.887411,25048500
14-03-2003,39.694645,39.694645,39.694645,39.694645,31.887411,0
17-03-2003,39.701786,40.11594,39.309052,39.923145,32.070972,28133398
18-03-2003,39.923145,39.923145,39.923145,39.923145,32.070972,0
19-03-2003,40.273033,40.801441,40.208771,40.708611,32.701939,24679134
20-03-2003,39.987411,42.258125,39.987411,41.893951,33.654148,35708053
21-03-2003,41.644032,42.122452,40.744316,41.915375,33.67136,28666798
24-03-2003,41.829689,41.829689,40.208771,40.394424,32.449558,27855025
25-03-2003,39.844597,40.944252,39.580395,40.801441,32.776516,24560285
26-03-2003,40.915691,41.151329,40.358723,40.630066,32.638855,19545566
27-03-2003,40.401566,40.508675,39.873161,40.058815,32.179951,17519198
28-03-2003,40.11594,40.901409,40.008831,40.765736,32.747837,21366874
31-03-2003,40.144505,40.387283,39.359035,39.716068,31.904617,23502819
01-04-2003,39.416161,40.380142,39.416161,40.137363,32.24305,18646322
02-04-2003,40.351582,40.844284,40.130222,40.31588,32.386456,17504039
03-04-2003,40.415848,40.987095,40.280174,40.772877,32.753571,15607170
04-04-2003,40.865704,42.00106,40.865704,41.908234,33.665619,34414389
07-04-2003,42.165295,43.129276,42.129593,42.865074,34.434277,34517328
08-04-2003,42.558029,42.672279,42.058186,42.293827,33.975376,21188031
09-04-2003,41.865391,42.115311,41.058502,41.179893,33.080532,22272420
10-04-2003,41.115627,41.201313,40.287315,40.737175,32.724876,20387686
11-04-2003,40.901409,41.986782,40.34444,41.822548,33.596786,24206478
14-04-2003,null,null,null,null,null,null
15-04-2003,41.843967,41.872532,39.151958,40.31588,32.386456,40935373
16-04-2003,40.687191,40.751457,40.044537,40.530098,32.558537,21170028
17-04-2003,40.530098,40.530098,39.437584,39.723209,31.910351,21742886
18-04-2003,39.723209,39.723209,39.723209,39.723209,31.910351,0
21-04-2003,39.987411,40.273033,39.558975,39.887444,32.04229,15137903
22-04-2003,39.794613,39.816036,39.094833,39.6161,31.824306,27146115
23-04-2003,40.20163,40.622925,38.523586,38.730663,31.113022,110717396
24-04-2003,38.987724,39.558975,38.802071,39.101974,31.411308,45521235
25-04-2003,38.844913,39.216225,38.130852,38.302227,30.768852,38739454
28-04-2003,38.273663,39.087692,37.809525,38.873474,31.227747,34177371
29-04-2003,38.987724,39.109116,38.666397,38.966305,31.302324,22104108
30-04-2003,38.952023,39.344757,38.70924,39.194801,31.485882,17038294
01-05-2003,39.194801,39.194801,39.194801,39.194801,31.485882,0
02-05-2003,39.216225,39.259068,38.744946,39.051991,31.371141,16234980
05-05-2003,39.27335,39.416161,38.487881,38.637836,31.038456,19344932
06-05-2003,38.559288,38.93774,38.259384,38.545006,30.963881,21579895
07-05-2003,38.045166,38.380772,37.845226,37.923775,30.464836,20582627
08-05-2003,37.845226,37.9809,36.845543,37.066902,29.776489,36679279
09-05-2003,36.724152,37.631008,36.724152,37.28112,29.948574,21474995
12-05-2003,37.41679,37.559605,36.881245,37.245419,29.919897,14827474
13-05-2003,37.402512,37.538181,37.095463,37.381088,30.028887,11921672
14-05-2003,37.381088,38.159412,37.381088,38.059444,30.573826,19834239
15-05-2003,38.080868,38.330788,37.859509,38.180836,30.671345,13904388
16-05-2003,38.416477,38.530727,38.11657,38.366493,30.820484,15267878
19-05-2003,38.423618,38.723522,38.202259,38.430759,30.872103,17954035
20-05-2003,37.773823,38.959164,37.773823,38.859196,31.216272,20669427
21-05-2003,38.944881,39.101974,38.45932,38.816353,31.18186,18056771
22-05-2003,38.644978,39.30191,38.487881,39.216225,31.503088,21038821
23-05-2003,38.702103,38.830631,38.430759,38.594994,32.014923,10688135
26-05-2003,38.559288,40.130222,38.416477,39.908863,33.104786,21206846
27-05-2003,39.858879,40.615784,39.744629,40.051678,33.223255,27198331
28-05-2003,40.130222,41.315563,40.130222,41.12991,34.117657,35872857
29-05-2003,41.344128,42.115311,40.915691,41.929657,34.781055,30320683
30-05-2003,41.986782,43.129276,41.843967,42.643719,35.373371,44062305
02-06-2003,42.700844,42.90078,41.893951,42.065327,34.893589,18443027
03-06-2003,41.758282,42.129593,41.594048,41.722576,34.609272,9261247
04-06-2003,41.779701,43.229248,41.701157,42.936481,35.616226,32119234
05-06-2003,43.557716,44.957275,43.500591,44.628807,37.020023,70365572
06-06-2003,44.985836,45.250038,44.371742,44.771618,37.1385,38974175
09-06-2003,45.621349,45.621349,43.657684,43.929028,36.439545,30229220
10-06-2003,43.729092,44.807323,43.093575,43.350636,35.959763,35295287
11-06-2003,43.279232,44.100403,43.279232,43.950447,36.457314,24577847
12-06-2003,44.078979,44.400307,43.85762,43.986153,36.486935,18601347
13-06-2003,44.236073,44.90015,44.22179,44.693073,37.073338,36095541
16-06-2003,45.007259,45.271461,43.74337,43.879044,36.398087,54063518
